Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),Total Acceleration (m/s2),Total Acceleration (g)
0.5763669,0.471672,-0.062251,9.680053,9.691737,2.81376,352.481567,10.089474,1.028488685
0.5783682,0.471672,-0.06704,9.672871,9.684595,2.819598,351.910614,10.077503,1.0272684
0.5803696,0.481249,-0.086194,9.70639,9.718696,2.883508,349.845734,10.101445,1.02970897
0.5823716,0.481249,-0.114925,9.735122,9.747687,2.909528,346.56897,10.101446,1.029709072
0.5843729,0.486038,-0.124502,9.77343,9.7863,2.938716,345.632202,10.134966,1.033125994
0.5863743,0.478855,-0.131685,9.783007,9.795605,2.906162,344.623749,10.130177,1.032637819
0.5883753,0.481249,-0.126897,9.79019,9.802833,2.910268,345.228394,10.144542,1.034102141
0.5903767,0.471672,-0.126897,9.814133,9.82628,2.849157,344.941956,10.158908,1.035566565
0.5923781,0.469278,-0.117319,9.835681,9.847569,2.815568,345.963745,10.18764,1.038495413
0.5943794,0.469278,-0.114925,9.835681,9.847541,2.812299,346.239227,10.190034,1.03873945
0.5963808,0.488432,-0.110137,9.833286,9.846025,2.914905,347.292877,10.211581,1.040935882
0.5983821,0.495615,-0.102954,9.818921,9.831961,2.951212,348.264862,10.211582,1.040935984
0.6003796,0.488432,-0.090982,9.809344,9.821918,2.899486,349.448181,10.206794,1.04044791
0.602381,0.483644,-0.05028,9.799767,9.811823,2.840625,354.064819,10.233131,1.04313262
0.6043823,0.490826,-0.052674,9.771035,9.783497,2.892185,353.874634,10.209187,1.040691845
0.6063837,0.495615,-0.052674,9.759064,9.771783,2.923689,353.93338,10.202005,1.039959735
0.608385,0.500403,-0.057463,9.747093,9.760099,2.958235,353.44928,10.190033,1.038739348
0.6103863,0.500403,-0.028731,9.744699,9.757581,2.944505,356.713898,10.216371,1.041424159
0.6123877,0.495615,-0.014366,9.761458,9.774043,2.907845,358.339722,10.242707,1.044108767
0.614389,0.488432,-0.011971,9.80695,9.819113,2.852109,358.595978,10.283411,1.048258002
0.6163903,0.481249,-0.009577,9.816526,9.828321,2.807213,358.859924,10.288198,1.048745973
0.6183916,0.450124,0,9.857229,9.867501,2.614566,0,10.307353,1.050698573
0.620393,0.442941,-0.01676,9.878778,9.888718,2.569179,357.833099,10.304959,1.050454536
0.6223943,0.464489,-0.004789,9.929058,9.939919,2.678615,359.409332,10.388758,1.058996738
0.6243956,0.466884,-0.009577,9.943423,9.954383,2.688826,358.82486,10.40073,1.060217125
0.626397,0.471672,-0.004789,9.957788,9.968954,2.712022,359.418335,10.424671,1.062657594
0.6283983,0.471672,-0.007183,9.964972,9.97613,2.710217,359.127533,10.429461,1.063145872
0.6303996,0.462095,0.002394,9.991309,10.001989,2.648041,0.296867,10.455798,1.065830581
0.632401,0.457306,-0.007183,10.000886,10.011339,2.618531,359.100128,10.451009,1.065342406
0.6344023,0.457306,-0.007183,9.993703,10.004163,2.62025,359.100128,10.443826,1.064610194
0.6364037,0.433364,0.004789,9.974549,9.98396,2.487899,0.633077,10.412702,1.061437513
0.638405,0.435758,0.01676,9.948212,9.957765,2.509908,2.202598,10.40073,1.060217125
0.6404064,0.440547,0.026337,9.943423,9.953213,2.541373,3.421219,10.410307,1.061193374
0.6424051,0.435758,0.011971,9.914692,9.924271,2.51754,1.573664,10.362421,1.056312029
0.6444064,0.426181,0.009577,9.893144,9.902324,2.467359,1.287329,10.328902,1.052895209
0.6464078,0.421392,0.004789,9.893144,9.902115,2.439115,0.65106,10.319325,1.05191896
0.6484091,0.387873,-0.007183,9.847652,9.85529,2.25594,358.939087,10.228342,1.042644444
0.6504105,0.371113,0,9.785401,9.792437,2.171957,0,10.156514,1.035322528
0.6524118,0.342381,-0.007183,9.768641,9.774642,2.007694,358.798157,10.103839,1.029953007
0.6544132,0.335198,-0.026337,9.747093,9.752891,1.975659,355.507416,10.055954,1.025071764
0.6564145,0.325621,-0.031126,9.73991,9.745401,1.923459,354.539795,10.034405,1.022875127
0.6584159,0.299284,-0.011971,9.713573,9.718189,1.766136,357.709381,10.000886,1.019458308
0.6604172,0.277736,-0.040703,9.696813,9.700874,1.65812,351.662567,9.933846,1.012624465
0.6624185,0.275342,-0.043097,9.694419,9.698423,1.646513,351.104156,9.926664,1.011892355
0.6644199,0.275342,-0.05028,9.684841,9.688885,1.655403,349.651306,9.909903,1.010183792
0.6664212,0.29689,-0.045491,9.684841,9.689497,1.776301,351.288574,9.93624,1.012868502
0.6684226,0.320833,-0.062251,9.692024,9.697533,1.931278,349.019348,9.950606,1.014332926
0.670424,0.349564,-0.069434,9.718362,9.724895,2.100216,348.765564,9.998492,1.019214271
0.6724253,0.392661,-0.071828,9.747093,9.755263,2.345101,349.633667,10.067926,1.026292151
0.6744267,0.402238,-0.0838,9.75667,9.765318,2.411433,348.23172,10.075108,1.027024261
0.676428,0.409421,-0.079011,9.775824,9.784712,2.442323,349.077209,10.106234,1.030197146
0.6784293,0.445335,-0.076617,9.811738,9.822138,2.636856,350.23822,10.180456,1.037763099
0.6804307,0.462095,-0.071828,9.828498,9.839617,2.724049,351.164612,10.218765,1.041668196
0.682432,0.488432,-0.062251,9.823709,9.836041,2.869353,352.736755,10.24989,1.044840979
0.6844333,0.536318,-0.0838,9.862018,9.876945,3.150513,351.119354,10.314536,1.051430785
0.6864347,0.567443,-0.076617,9.866806,9.883407,3.321307,352.310364,10.357632,1.055823853
0.688436,0.596174,-0.081405,9.873989,9.892305,3.487172,352.224579,10.388758,1.058996738
0.6904374,0.598569,-0.055068,9.881172,9.899439,3.481216,354.743591,10.424673,1.062657798
0.6924387,0.591386,-0.043097,9.885961,9.903727,3.432393,355.83197,10.43425,1.063634047
0.6944401,0.57702,-0.03352,9.885961,9.902843,3.346031,356.675354,10.429461,1.063145872
0.6964414,0.56026,-0.019154,9.890749,9.906622,3.243832,358.041931,10.431855,1.063389908
0.6984427,0.5435,-0.009577,9.888355,9.903285,3.146534,358.990479,10.422278,1.06241366
0.700444,0.536318,0.011971,9.885961,9.900505,3.106082,1.278711,10.43425,1.063634047
0.702446,0.538712,0.011971,9.878778,9.893462,3.122112,1.27303,10.429461,1.063145872
0.7044487,0.555472,-0.009577,9.895537,9.91112,3.213331,359.012238,10.441432,1.064366157
0.70645,0.550683,-0.026337,9.90272,9.918056,3.186596,357.261841,10.427066,1.062901733
0.7084514,0.548289,-0.026337,9.895537,9.91075,3.175025,357.249908,10.417489,1.061925484
0.7104527,0.557866,-0.026337,9.890749,9.906504,3.231739,357.297058,10.422278,1.06241366
0.7124541,0.555472,-0.026337,9.905115,9.920713,3.213392,357.285431,10.43425,1.063634047
0.7144555,0.536318,-0.028731,9.897932,9.912493,3.105893,356.933502,10.405519,1.060705301
0.7164568,0.524346,-0.014366,9.869201,9.883131,3.042467,358.430634,10.379181,1.058020489
0.7184581,0.517163,-0.014366,9.838076,9.851669,3.010254,358.408875,10.340873,1.054115494
0.7204595,0.509981,-0.014366,9.828498,9.84173,2.97144,358.386475,10.324113,1.052407034
0.7224608,0.476461,-0.01676,9.818921,9.830488,2.779744,357.985413,10.278622,1.047769827
0.7244622,0.471672,-0.026337,9.818921,9.830278,2.754419,356.804077,10.264256,1.046305403
0.7264636,0.464489,-0.040703,9.814133,9.825203,2.720093,354.992035,10.237919,1.043620693
0.7284648,0.438152,-0.05028,9.802161,9.812078,2.576103,353.453705,10.190033,1.038739348
0.7304661,0.433364,-0.055068,9.802161,9.811891,2.551749,352.758118,10.180457,1.037763201
0.7324676,0.428575,-0.057463,9.763853,9.773423,2.535744,352.363434,10.134965,1.033125892
0.7344689,0.411815,-0.062251,9.754275,9.763164,2.445046,351.404083,10.103839,1.029953007
0.7364702,0.387873,-0.057463,9.737515,9.745407,2.305965,351.573029,10.067925,1.026292049
0.7384716,0.368718,-0.03352,9.708784,9.715841,2.183909,354.805573,10.043982,1.023851376
0.7404729,0.36393,-0.021548,9.656111,9.662991,2.162203,356.61145,9.998493,1.019214373
0.7424743,0.349564,-0.047885,9.62259,9.629056,2.099843,352.199799,9.924269,1.011648216
0.7444756,0.34717,-0.043097,9.61062,9.616984,2.084689,352.923615,9.914693,1.010672069
0.7464769,0.356747,-0.028731,9.567522,9.574214,2.142288,355.395508,9.895538,1.00871947
0.7484782,0.366324,-0.035914,9.555551,9.562637,2.205934,354.400665,9.885961,1.007743221
0.7504796,0.349564,-0.043097,9.543579,9.550076,2.113592,352.971619,9.850046,1.004082161
0.7524809,0.354353,-0.055068,9.541185,9.547922,2.152496,351.166595,9.84047,1.003106014
0.7544823,0.342381,-0.045491,9.548368,9.554612,2.071599,352.43161,9.845258,1.003594088
0.7564837,0.33041,-0.045491,9.574705,9.580512,1.994981,352.160736,9.859624,1.005058512
0.758485,0.31365,-0.038308,9.601042,9.60624,1.885021,353.03653,9.876384,1.006766972
0.7604863,0.301679,-0.03352,9.601042,9.605839,1.810781,353.659821,9.869201,1.00603476
0.762487,0.308861,-0.023943,9.598648,9.603646,1.848644,355.567322,9.883566,1.007499083
0.7644899,0.332804,-0.031126,9.613013,9.618823,1.991446,354.656952,9.914691,1.010671865
0.7664912,0.344776,-0.019154,9.629773,9.635962,2.053666,356.82016,9.955395,1.014821101
0.7684926,0.368718,-0.023943,9.646533,9.653606,2.193477,356.284698,9.991308,1.018481957
0.7704939,0.385478,-0.035914,9.651321,9.659083,2.297121,354.677246,10.000885,1.019458206
0.7724953,0.421392,-0.031126,9.696813,9.706015,2.495126,355.775604,10.087079,1.028244546
0.7744966,0.471672,-0.059857,9.725544,9.737159,2.798763,352.767609,10.137359,1.033369929
0.776498,0.488432,-0.06704,9.727939,9.740423,2.90124,352.184692,10.149331,1.034590316
0.7784993,0.5435,-0.069434,9.73991,9.75531,3.219844,352.719696,10.213976,1.04118002
0.7805059,0.579414,-0.057463,9.759064,9.776418,3.414378,354.336304,10.281015,1.048013761
0.7825072,0.596174,-0.045491,9.77343,9.791701,3.500789,355.636475,10.324113,1.052407034
0.7845086,0.615329,-0.019154,9.821315,9.84059,3.586759,358.217041,10.41749,1.061925586
0.7865099,0.634483,0,9.842864,9.863293,3.688279,0,10.477347,1.068027217
0.7885113,0.658426,0.011971,9.864412,9.88637,3.819365,1.041627,10.534809,1.073884709
0.7905126,0.679974,0.002394,9.924269,9.947536,3.919616,0.201745,10.606637,1.081206626
0.792514,0.687157,0.004789,9.955395,9.979083,3.948635,0.399267,10.647341,1.085355861
0.7945153,0.682368,0,9.967366,9.990697,3.916417,0,10.649734,1.085599796
0.7965167,0.682368,-0.019154,9.984126,10.007436,3.911364,358.39212,10.64734,1.085355759
0.798518,0.679974,-0.038308,10.015251,10.038381,3.890179,356.775482,10.656917,1.086332008
0.8005193,0.67758,-0.040703,10.015251,10.038228,3.877372,356.562347,10.652128,1.085843833
0.8025207,0.66082,-0.031126,10.000886,10.022743,3.7846,357.303284,10.63058,1.083647299
0.804522,0.641666,-0.028731,9.98652,10.007154,3.680042,357.436218,10.599455,1.080474516
0.8065298,0.620117,-0.040703,9.962578,9.981942,3.569467,356.244659,10.541992,1.074616922
0.8085312,0.6273,-0.031126,9.909904,9.929787,3.626445,357.159424,10.506078,1.070955963
0.8105325,0.629694,-0.038308,9.895537,9.915627,3.647817,356.518616,10.486923,1.069003364
0.8125404,0.634483,-0.035914,9.871595,9.89203,3.683392,356.760284,10.470164,1.067295005
0.8145418,0.620117,-0.035914,9.840469,9.860054,3.611837,356.685425,10.424672,1.062657696
0.816543,0.615329,-0.03352,9.826104,9.845408,3.58856,356.881897,10.407913,1.060949337
0.8185444,0.581809,-0.038308,9.794978,9.812317,3.406628,356.23288,10.338479,1.053871458
0.8205458,0.52674,-0.026337,9.787795,9.801994,3.084388,357.137604,10.288198,1.048745973
0.822547,0.514769,-0.023943,9.785401,9.798962,3.014608,357.337006,10.276227,1.047525688
0.8245454,0.481249,-0.01676,9.780613,9.79246,2.818695,358.005432,10.245102,1.044352905
0.8265468,0.464489,-0.026337,9.79019,9.801238,2.720741,356.75473,10.228342,1.042644444
0.8285482,0.454912,-0.05028,9.811738,9.822407,2.670711,353.692902,10.21637,1.041424057
0.8305495,0.440547,-0.064645,9.818921,9.829012,2.596461,351.652039,10.194823,1.039227625
0.8325508,0.438152,-0.088588,9.826104,9.836267,2.604816,348.569702,10.175668,1.037275025
0.8345522,0.430969,-0.107742,9.826104,9.836141,2.588534,345.963745,10.149331,1.034590316
0.8365535,0.418998,-0.122108,9.873989,9.883629,2.530722,343.75238,10.170879,1.03678685
0.8385549,0.442941,-0.117319,9.897932,9.908532,2.650479,345.165009,10.223554,1.042156371
0.840551,0.450124,-0.098165,9.909904,9.920607,2.661755,347.697266,10.261863,1.046061468
0.8425523,0.442941,-0.079011,9.926663,9.936854,2.595104,349.886047,10.290593,1.048990112
0.8445536,0.438152,-0.05028,9.924269,9.934063,2.544452,353.453705,10.312141,1.051186646
0.846555,0.430969,-0.052674,9.909904,9.91941,2.508582,353.031738,10.288199,1.048746075
0.8485563,0.421392,-0.05028,9.866806,9.875928,2.462753,353.19574,10.237918,1.043620591
0.8505577,0.407027,-0.038308,9.842864,9.851351,2.378416,354.623291,10.211583,1.040936086
0.852559,0.399844,-0.040703,9.804555,9.812789,2.347354,354.187531,10.163696,1.036054638
0.8545604,0.409421,-0.05028,9.732727,9.741465,2.426887,352.998718,10.091868,1.028732722
0.8565617,0.399844,-0.057463,9.708784,9.717184,2.382527,351.821869,10.051165,1.024583588
0.8585631,0.38069,-0.062251,9.660899,9.668597,2.286532,350.713074,9.979338,1.017261774
0.8605644,0.375901,-0.055068,9.598648,9.606164,2.266672,351.665649,9.919481,1.011160143
0.8625658,0.368718,-0.047885,9.553157,9.56039,2.228795,352.600403,9.87399,1.006522936
0.8645671,0.361535,-0.05028,9.538791,9.545773,2.191514,352.082489,9.850046,1.004082161
0.8665619,0.335198,-0.05028,9.495694,9.501741,2.044305,351.469238,9.780612,0.997004281
0.8685633,0.318439,-0.035914,9.478934,9.484349,1.936237,353.565247,9.761459,0.995051886
0.8705646,0.304073,-0.040703,9.469357,9.474325,1.855724,352.375793,9.732727,0.992123038
0.8725595,0.26337,-0.019154,9.481328,9.485004,1.595323,355.840363,9.725544,0.991390826
0.8745609,0.258582,-0.019154,9.478934,9.48248,1.566855,355.763611,9.718362,0.990658716
0.8765622,0.256187,-0.01676,9.490906,9.494377,1.549397,356.257019,9.730333,0.991879001
0.8785636,0.270553,-0.004789,9.514848,9.518695,1.629068,358.986023,9.780612,0.997004281
0.8805649,0.277736,-0.007183,9.534002,9.53805,1.669178,358.518555,9.804555,0.999444954
0.8825662,0.301679,0.002394,9.577099,9.58185,1.804393,0.454719,9.881172,1.007255046
0.8845676,0.308861,-0.007183,9.593859,9.598831,1.844299,358.667786,9.895537,1.008719368
0.8865688,0.339987,-0.009577,9.60583,9.61185,2.027868,358.386475,9.93624,1.012868502
0.8885702,0.395055,0.002394,9.636956,9.645051,2.347604,0.347243,10.034405,1.022875127
0.8905716,0.41421,0.009577,9.658504,9.667387,2.456307,1.324522,10.082291,1.027756473
0.8925729,0.459701,-0.011971,9.718362,9.729236,2.709133,358.50827,10.166092,1.036298879
0.8945742,0.493221,-0.014366,9.778218,9.79066,2.888799,358.331665,10.257073,1.045573191
0.8965756,0.490826,-0.011971,9.794978,9.807275,2.86949,358.602814,10.273833,1.047281651
0.8985769,0.486038,-0.004789,9.838076,9.850076,2.82847,359.435516,10.319325,1.05191896
0.9005783,0.462095,0.002394,9.878778,9.88958,2.67825,0.296867,10.343267,1.054359531
0.9025796,0.442941,0.011971,9.893144,9.903062,2.564528,1.548158,10.348056,1.054847706
0.904581,0.423787,0.019154,9.938635,9.947684,2.444085,2.587878,10.381576,1.058264628
0.9065823,0.428575,0.014366,9.976943,9.986155,2.461163,1.91981,10.419884,1.062169623
0.9085836,0.447729,0.009577,10.00328,10.013299,2.563306,1.225391,10.460586,1.066318654
0.9105849,0.481249,0.004789,10.032011,10.043549,2.746591,0.570088,10.518049,1.072176249
0.9125863,0.509981,0.004789,10.043983,10.056922,2.906768,0.537973,10.558753,1.076325484
0.9145876,0.524346,-0.007183,10.055954,10.069617,2.985112,359.215179,10.573117,1.077789704
0.916589,0.562655,-0.019154,10.060742,10.076482,3.202835,358.050262,10.604243,1.080962589
0.9185903,0.584203,-0.009577,10.043983,10.060963,3.329255,359.060822,10.618609,1.082427013
0.9205917,0.596174,0.004789,10.0368,10.054492,3.399436,0.460197,10.637763,1.084379511
0.9225929,0.632089,0.007183,10.015251,10.03518,3.611512,0.65106,10.654523,1.086087971
0.9245943,0.651243,0.002394,10.00328,10.024457,3.724941,0.210645,10.656917,1.086332008
0.9265956,0.679974,0.026337,9.981731,10.0049,3.899982,2.218094,10.688042,1.089504791
0.928597,0.682368,0.01676,9.941029,9.964435,3.9279,1.406982,10.640157,1.084623547
0.9305983,0.668003,0,9.929058,9.951504,3.848936,0,10.597061,1.080230479
0.9325997,0.651243,-0.004789,9.921875,9.943226,3.75541,359.578705,10.568329,1.077301631
0.934601,0.61054,-0.019154,9.895537,9.914372,3.532303,358.203064,10.486923,1.069003364
0.9366024,0.605752,-0.021548,9.873989,9.892576,3.512849,357.962677,10.458193,1.06607472
0.9386037,0.56026,-0.011971,9.878778,9.894659,3.246668,358.775909,10.427067,1.062901835
0.940605,0.52674,0.009577,9.890749,9.90477,3.048959,1.041627,10.427066,1.062901733
0.9426064,0.529135,0.004789,9.890749,9.904894,3.062413,0.5185,10.424673,1.062657798
0.9446078,0.514769,0,9.895537,9.908917,2.977824,0,10.410306,1.061193272
0.9466091,0.500403,0,9.905115,9.917747,2.892117,0,10.405518,1.060705199
0.9486105,0.498009,-0.028731,9.917087,9.929625,2.879568,356.69812,10.386365,1.058752803
0.9506118,0.488432,-0.062251,9.895537,9.90778,2.848538,352.736755,10.321718,1.052162895
0.9526131,0.459701,-0.086194,9.871595,9.882669,2.712671,349.380341,10.245102,1.044352905
0.9546145,0.450124,-0.090982,9.859624,9.870313,2.666677,348.572906,10.218766,1.041668298
0.9566159,0.435758,-0.095771,9.835681,9.845795,2.597215,347.604584,10.175668,1.037275025
0.9586172,0.418998,-0.086194,9.799767,9.809098,2.499437,348.37561,10.132571,1.032881855
0.9606186,0.383084,-0.071828,9.785401,9.79316,2.280961,349.380341,10.096657,1.029220897
0.9626199,0.36393,-0.035914,9.754275,9.761128,2.147125,354.364044,10.082291,1.027756473
0.9646212,0.34717,-0.031126,9.735122,9.74136,2.050518,354.876831,10.051166,1.02458369
0.9666226,0.339987,-0.059857,9.725544,9.731668,2.032881,350.015045,10.005674,1.019946381
0.9686239,0.349564,-0.062251,9.694419,9.700919,2.097605,349.902496,9.981732,1.01750581
0.9706252,0.337593,-0.059857,9.684841,9.690908,2.027579,349.945679,9.962577,1.015553211
0.9726266,0.308861,-0.047885,9.677659,9.682705,1.849809,351.187103,9.938635,1.01311264
0.9746279,0.311256,-0.062251,9.687236,9.692434,1.876593,348.690063,9.936241,1.012868603
0.9766292,0.311256,-0.059857,9.684841,9.690026,1.874402,349.114471,9.93624,1.012868502
0.9786305,0.306467,-0.074223,9.660899,9.666044,1.869488,346.385803,9.893143,1.008475331
0.9806319,0.306467,-0.059857,9.634562,9.63962,1.856251,348.948547,9.881172,1.007255046
0.9826333,0.311256,-0.057463,9.617802,9.623008,1.884814,349.5401,9.871595,1.006278797
0.9846346,0.316044,-0.055068,9.61062,9.615973,1.911824,350.115875,9.871596,1.006278899
0.986636,0.335198,-0.052674,9.615408,9.621393,2.021101,351.069397,9.897932,1.008963507
0.9886373,0.335198,-0.05028,9.629773,9.635736,2.015865,351.469238,9.914691,1.010671865
0.9906387,0.339987,-0.03352,9.62259,9.628653,2.033266,354.369324,9.929057,1.01213629
0.99264,0.349564,-0.038308,9.658504,9.664905,2.085253,353.745972,9.96976,1.016285423
0.9946414,0.38069,-0.045491,9.677659,9.68525,2.268657,353.185638,10.012858,1.020678695
0.9966434,0.457306,-0.047885,9.730332,9.741191,2.70559,354.022217,10.139753,1.033613965
0.9986447,0.469278,-0.059857,9.751882,9.76335,2.77742,352.73111,10.161303,1.035810703
1.000646,0.478855,-0.05028,9.79019,9.802022,2.815499,354.00592,10.218765,1.041668196
1.0026474,0.488432,-0.05028,9.826104,9.838365,2.860744,354.12262,10.264256,1.046305403
1.0046487,0.486038,-0.035914,9.833286,9.845357,2.837453,355.773987,10.28341,1.0482579
1.0066501,0.445335,-0.011971,9.869201,9.879251,2.584599,358.460175,10.302565,1.050210499
1.0086514,0.39745,-0.028731,9.921875,9.929873,2.299846,355.865326,10.290594,1.048990214
1.0106527,0.375901,-0.023943,9.943423,9.950555,2.169343,356.355499,10.295381,1.049478186
1.0126541,0.36393,-0.019154,9.996098,10.002739,2.087973,356.987213,10.340874,1.054115596
1.0146555,0.373507,-0.040703,10.024829,10.031867,2.146304,353.780762,10.357633,1.055823955
1.0166568,0.38069,-0.052674,10.048771,10.056117,2.190173,352.122314,10.376787,1.057776453
1.0186582,0.445335,-0.086194,10.08708,10.097274,2.574811,349.045929,10.446221,1.064854332
1.0206594,0.509981,-0.112531,10.099051,10.112546,2.960286,347.556671,10.496501,1.069979715
1.0226607,0.536318,-0.119714,10.106234,10.121162,3.112378,347.417053,10.522838,1.072664424
